size_sqft,bedrooms,bathrooms,year_built,garage_spaces,floors,lot_size_sqft,has_pool,neighborhood,price
4870.0,5.0,2.0,1993.0,0.0,1.0,8126.0,0.0,Suburbs,699609.92
3900.0,1.0,1.0,1960.0,1.0,2.0,7288.0,1.0,Suburbs,579632.71
3403.0,4.0,2.0,1985.0,0.0,1.0,11164.0,0.0,Downtown,786016.52
2124.0,4.0,4.0,1990.0,3.0,3.0,14327.0,0.0,Rural,280357.3
620.0,3.0,3.5,1991.0,3.0,3.0,5282.0,0.0,Uptown,240493.7
1145.0,6.0,4.0,1983.0,2.0,1.0,15072.0,0.0,Waterfront,572972.9
1910.0,6.0,4.0,1997.0,3.0,1.0,19077.0,1.0,Downtown,725662.07
780.0,1.0,4.5,1987.0,0.0,1.0,17202.0,1.0,Rural,161017.0
2836.0,2.0,2.5,1970.0,2.0,2.0,11869.0,0.0,Waterfront,785655.48
4021.0,2.0,4.5,1965.0,1.0,3.0,7758.0,0.0,Uptown,760148.87
4839.0,6.0,4.0,1997.0,1.0,2.0,7823.0,0.0,Rural,519455.75
2755.0,4.0,4.0,2019.0,1.0,1.0,15354.0,0.0,Uptown,666100.78
4450.0,5.0,2.5,2005.0,2.0,1.0,10187.0,0.0,Uptown,852346.99
4937.0,5.0,1.0,1997.0,2.0,1.0,3916.0,0.0,Waterfront,1128511.56
4384.0,5.0,3.0,2018.0,0.0,1.0,14198.0,0.0,Uptown,877556.22
2646.0,1.0,4.5,2016.0,2.0,2.0,4485.0,0.0,Uptown,561546.86
2031.0,1.0,4.0,1987.0,3.0,2.0,19765.0,0.0,Waterfront,692083.12
4903.0,3.0,3.5,1958.0,0.0,1.0,9512.0,1.0,Uptown,932141.19
1664.0,3.0,1.0,1996.0,3.0,1.0,8156.0,0.0,Downtown,472084.98
2411.0,5.0,2.5,1996.0,2.0,3.0,2994.0,0.0,Rural,292897.56
925.0,1.0,3.5,1970.0,1.0,3.0,5019.0,0.0,Rural,160292.97
4092.0,3.0,3.5,2012.0,2.0,2.0,19059.0,1.0,Suburbs,723712.29
3459.0,2.0,2.0,2014.0,2.0,2.0,11668.0,1.0,Rural,439410.92
973.0,2.0,2.5,1974.0,3.0,2.0,18235.0,0.0,Downtown,409733.44
1576.0,2.0,1.5,1985.0,0.0,2.0,19207.0,0.0,Suburbs,320020.34
3044.0,2.0,2.5,1964.0,0.0,1.0,2880.0,1.0,Waterfront,731583.31
2978.0,4.0,3.0,1963.0,2.0,2.0,8854.0,0.0,Rural,356846.9
4129.0,3.0,1.0,1969.0,1.0,3.0,17090.0,0.0,Rural,434012.1
1771.0,3.0,4.0,1977.0,0.0,2.0,10922.0,1.0,Rural,229017.16
4669.0,3.0,1.0,1970.0,1.0,3.0,11160.0,0.0,Downtown,984389.44
2556.0,5.0,3.5,1961.0,2.0,2.0,12262.0,0.0,Waterfront,755823.49
4220.0,6.0,2.5,1983.0,0.0,1.0,14636.0,1.0,Suburbs,665267.21
1649.0,4.0,4.5,1996.0,3.0,2.0,18898.0,0.0,Rural,325532.53
762.0,4.0,4.5,1974.0,1.0,3.0,17965.0,0.0,Waterfront,457269.13
842.0,5.0,3.5,1989.0,0.0,2.0,13252.0,0.0,Suburbs,303445.29
2240.0,5.0,3.0,1970.0,0.0,2.0,12386.0,1.0,Rural,313982.77
4794.0,1.0,3.0,2002.0,3.0,1.0,8498.0,1.0,Downtown,1043886.97
814.0,6.0,3.5,1997.0,0.0,3.0,4094.0,1.0,Rural,177937.51
2223.0,1.0,1.0,2021.0,1.0,2.0,14762.0,0.0,Uptown,463333.44
1080.0,3.0,2.0,1953.0,2.0,1.0,2046.0,1.0,Downtown,311542.34
4699.0,4.0,1.5,2013.0,2.0,2.0,14567.0,1.0,Rural,538457.76
3572.0,3.0,2.5,1975.0,1.0,1.0,10945.0,0.0,Waterfront,918182.23
3956.0,2.0,3.0,1954.0,0.0,3.0,16157.0,0.0,Downtown,832925.15
3739.0,6.0,1.0,2001.0,2.0,3.0,19087.0,0.0,Waterfront,1077563.96
3491.0,1.0,1.0,1962.0,1.0,1.0,11954.0,1.0,Waterfront,857207.4
4005.0,2.0,4.5,1963.0,0.0,3.0,12307.0,0.0,Uptown,788534.25
635.0,6.0,2.5,2022.0,0.0,1.0,10773.0,0.0,Waterfront,395778.98
4408.0,5.0,1.5,1966.0,2.0,2.0,8713.0,1.0,Suburbs,717312.54
3856.0,1.0,3.5,1990.0,0.0,2.0,3599.0,1.0,Rural,430231.07
3854.0,5.0,3.0,1964.0,1.0,1.0,2556.0,1.0,Rural,427736.75
2331.0,6.0,4.5,1959.0,0.0,3.0,15014.0,0.0,Uptown,607997.34
4124.0,1.0,4.0,1950.0,3.0,3.0,18470.0,0.0,Waterfront,1087289.44
2280.0,3.0,4.0,1951.0,2.0,2.0,2969.0,0.0,Waterfront,690809.94
815.0,3.0,3.5,1985.0,3.0,1.0,7889.0,0.0,Rural,145961.02
4595.0,1.0,2.5,1982.0,0.0,3.0,12948.0,1.0,Uptown,871481.11
1632.0,2.0,4.0,1952.0,1.0,2.0,14686.0,0.0,Waterfront,583925.96
1048.0,2.0,2.0,1975.0,1.0,3.0,15235.0,0.0,Uptown,375986.78
3336.0,2.0,2.0,1970.0,2.0,2.0,14496.0,0.0,Rural,403904.73
1628.0,3.0,4.5,1992.0,3.0,1.0,3509.0,0.0,Downtown,487989.97
4376.0,3.0,4.5,2023.0,0.0,1.0,6570.0,1.0,Suburbs,631881.07
2552.0,2.0,2.0,2001.0,3.0,1.0,10446.0,0.0,Waterfront,780004.47
619.0,2.0,3.0,2017.0,2.0,1.0,3148.0,0.0,Uptown,240677.73
4788.0,2.0,4.0,1964.0,3.0,1.0,8177.0,0.0,Uptown,927203.6
2864.0,5.0,4.0,1965.0,0.0,1.0,8930.0,0.0,Waterfront,723769.84
1757.0,2.0,1.0,2005.0,3.0,3.0,19606.0,0.0,Suburbs,425084.21
3580.0,6.0,3.0,1972.0,1.0,3.0,7708.0,1.0,Suburbs,594652.44
2935.0,4.0,1.0,2012.0,1.0,1.0,19485.0,0.0,Downtown,781818.0
730.0,5.0,4.5,1984.0,0.0,1.0,14605.0,0.0,Suburbs,274951.76
3943.0,4.0,1.5,1964.0,3.0,3.0,14461.0,1.0,Uptown,856482.44
2366.0,2.0,4.0,2012.0,3.0,2.0,16756.0,0.0,Rural,318836.46
3679.0,4.0,1.5,1990.0,0.0,2.0,17162.0,0.0,Suburbs,613665.77
4541.0,2.0,2.0,2009.0,1.0,3.0,6004.0,0.0,Uptown,835920.82
3287.0,1.0,1.5,1983.0,2.0,2.0,9576.0,0.0,Suburbs,535702.75
3555.0,2.0,4.0,1959.0,2.0,3.0,11508.0,0.0,Waterfront,958396.42
1720.0,2.0,2.5,2000.0,0.0,2.0,19582.0,1.0,Uptown,511399.4
1645.0,1.0,3.0,1959.0,1.0,2.0,2730.0,1.0,Downtown,390125.69
2426.0,1.0,1.5,1999.0,1.0,1.0,10582.0,0.0,Rural,294190.47
4353.0,6.0,2.0,1980.0,1.0,2.0,5856.0,0.0,Suburbs,729716.91
2906.0,4.0,4.5,2008.0,3.0,3.0,5722.0,0.0,Waterfront,881678.13
2131.0,3.0,4.0,2014.0,0.0,2.0,15712.0,0.0,Suburbs,364320.01
4031.0,6.0,1.5,1980.0,2.0,1.0,5634.0,0.0,Waterfront,1004287.58
4355.0,2.0,2.0,2015.0,3.0,2.0,16281.0,0.0,Rural,526466.49
4572.0,3.0,2.5,1958.0,3.0,3.0,19891.0,0.0,Downtown,1053974.82
1915.0,6.0,3.0,1957.0,3.0,3.0,15976.0,1.0,Rural,313493.73
3723.0,4.0,3.5,2023.0,0.0,2.0,5058.0,1.0,Rural,416860.89
3197.0,3.0,1.5,1992.0,0.0,3.0,4563.0,0.0,Uptown,628873.49
2575.0,2.0,4.5,1983.0,3.0,1.0,9868.0,1.0,Downtown,657764.25
2346.0,1.0,1.0,1961.0,2.0,2.0,11919.0,0.0,Uptown,542610.97
1104.0,1.0,2.0,1971.0,2.0,2.0,16010.0,0.0,Rural,202811.18
1809.0,1.0,4.0,2000.0,1.0,1.0,9609.0,0.0,Downtown,470719.39
3019.0,5.0,3.5,2010.0,2.0,3.0,5007.0,0.0,Suburbs,556223.75
4501.0,4.0,2.5,2017.0,0.0,3.0,19847.0,0.0,Rural,485640.23
4412.0,3.0,4.0,1980.0,1.0,1.0,18282.0,0.0,Uptown,881932.25
1425.0,5.0,2.5,1983.0,2.0,1.0,13773.0,0.0,Waterfront,551892.12
3589.0,1.0,3.0,1962.0,0.0,3.0,14518.0,0.0,Suburbs,623468.55
973.0,2.0,1.5,1956.0,0.0,3.0,18834.0,0.0,Rural,174765.48
3570.0,3.0,1.0,1982.0,0.0,3.0,10548.0,0.0,Uptown,645800.87
2104.0,6.0,2.0,1992.0,0.0,1.0,4616.0,0.0,Suburbs,363614.62
2579.0,4.0,3.0,1957.0,3.0,3.0,12907.0,0.0,Waterfront,799572.76
3758.0,6.0,4.0,1980.0,2.0,3.0,10116.0,0.0,Rural,468540.11
2469.0,2.0,2.0,1997.0,3.0,3.0,16396.0,0.0,Uptown,670488.49
4153.0,6.0,4.0,2010.0,1.0,3.0,15889.0,0.0,Suburbs,754777.44
2948.0,1.0,3.0,2019.0,2.0,3.0,10486.0,0.0,Waterfront,829642.06
4995.0,2.0,1.0,1975.0,3.0,2.0,8621.0,1.0,Downtown,1035141.61
3408.0,4.0,3.5,1978.0,1.0,1.0,9597.0,0.0,Downtown,820323.69
1904.0,1.0,3.0,2014.0,2.0,1.0,13385.0,0.0,Downtown,540712.91
4012.0,6.0,2.0,2001.0,2.0,3.0,13467.0,0.0,Rural,463028.57
2395.0,6.0,2.5,1970.0,3.0,3.0,11211.0,0.0,Downtown,661930.15
2950.0,4.0,2.5,2000.0,3.0,1.0,11574.0,0.0,Rural,342961.79
1202.0,2.0,3.0,1961.0,2.0,2.0,19855.0,0.0,Downtown,454175.5
1125.0,1.0,3.5,1983.0,2.0,1.0,6567.0,1.0,Rural,187256.79
3130.0,4.0,2.5,1972.0,3.0,1.0,5129.0,0.0,Rural,377257.92
1421.0,4.0,2.5,2023.0,2.0,2.0,16385.0,0.0,Waterfront,597409.79
4990.0,5.0,2.0,1952.0,1.0,2.0,18837.0,0.0,Suburbs,754898.52
4365.0,4.0,2.0,2013.0,2.0,2.0,12956.0,0.0,Downtown,951917.7
3684.0,1.0,2.0,1970.0,2.0,2.0,9228.0,1.0,Rural,416153.24
3833.0,1.0,2.5,1952.0,0.0,2.0,8273.0,0.0,Uptown,696721.9
3219.0,5.0,3.5,1998.0,2.0,3.0,10424.0,0.0,Waterfront,905182.18
865.0,1.0,1.5,2000.0,2.0,1.0,2944.0,1.0,Downtown,298161.59
2326.0,6.0,3.5,1960.0,3.0,1.0,11515.0,0.0,Uptown,591580.92
2782.0,1.0,1.0,1952.0,2.0,2.0,6852.0,0.0,Downtown,641943.66
4628.0,5.0,2.0,1958.0,0.0,2.0,6776.0,0.0,Uptown,824546.39
1565.0,6.0,4.5,1980.0,3.0,3.0,12086.0,0.0,Downtown,563664.57
2786.0,3.0,4.5,1959.0,2.0,3.0,19346.0,0.0,Rural,402971.76
2114.0,1.0,3.0,2002.0,1.0,2.0,5705.0,1.0,Rural,253460.64
1191.0,6.0,3.0,1955.0,3.0,1.0,18407.0,0.0,Downtown,501866.2
1053.0,2.0,1.5,2008.0,1.0,1.0,11349.0,0.0,Uptown,332931.36
2208.0,4.0,2.0,2014.0,1.0,2.0,19513.0,0.0,Uptown,558373.87
962.0,6.0,3.0,2003.0,3.0,2.0,8880.0,0.0,Rural,219700.47
895.0,5.0,4.5,2019.0,3.0,2.0,19945.0,0.0,Uptown,453944.87
2144.0,1.0,3.0,2019.0,2.0,1.0,13879.0,0.0,Uptown,546470.86
1488.0,5.0,4.0,1953.0,1.0,3.0,14057.0,0.0,Waterfront,546079.84
3041.0,1.0,2.5,1975.0,3.0,2.0,12138.0,1.0,Uptown,674511.76
677.0,5.0,1.0,2006.0,0.0,2.0,10130.0,0.0,Waterfront,404287.35
1928.0,4.0,1.5,1975.0,2.0,1.0,11452.0,0.0,Waterfront,668609.5
2594.0,2.0,3.0,2004.0,2.0,3.0,17314.0,1.0,Waterfront,878803.23
4838.0,3.0,3.0,2007.0,3.0,2.0,16263.0,1.0,Waterfront,1262533.21
3392.0,1.0,2.0,2023.0,1.0,1.0,2428.0,1.0,Rural,378202.32
4476.0,6.0,4.5,1974.0,3.0,1.0,14503.0,1.0,Uptown,950465.09
2110.0,2.0,3.0,1975.0,0.0,2.0,17020.0,0.0,Uptown,523472.51
2579.0,2.0,2.5,1951.0,3.0,1.0,15395.0,0.0,Suburbs,454349.58
2450.0,4.0,1.0,1971.0,0.0,3.0,10951.0,1.0,Waterfront,678691.16
4505.0,5.0,3.0,1970.0,2.0,3.0,8039.0,0.0,Rural,483203.57
4821.0,4.0,3.5,1983.0,0.0,3.0,14118.0,0.0,Waterfront,1219841.07
4835.0,4.0,1.5,1981.0,3.0,2.0,13946.0,1.0,Rural,556090.99
3909.0,4.0,2.5,2013.0,3.0,2.0,8733.0,0.0,Uptown,817254.95
2814.0,6.0,2.0,2007.0,0.0,2.0,9314.0,0.0,Suburbs,503258.76
2980.0,3.0,3.0,2003.0,3.0,2.0,8635.0,0.0,Waterfront,849753.19
4915.0,5.0,1.5,1950.0,1.0,2.0,2809.0,0.0,Rural,498789.29
1852.0,5.0,4.0,1984.0,2.0,2.0,2570.0,0.0,Waterfront,574716.96
2125.0,6.0,2.0,2003.0,0.0,3.0,3495.0,0.0,Uptown,488916.01
4547.0,6.0,2.5,1968.0,0.0,1.0,9628.0,1.0,Uptown,930806.46
2300.0,5.0,1.5,1981.0,0.0,1.0,11187.0,0.0,Downtown,590339.78
1634.0,2.0,4.0,2003.0,2.0,3.0,9350.0,0.0,Downtown,504826.09
3066.0,5.0,1.5,2008.0,2.0,3.0,19194.0,1.0,Rural,430895.11
2031.0,5.0,4.5,2013.0,3.0,3.0,6046.0,1.0,Suburbs,446502.29
4520.0,2.0,2.0,1981.0,0.0,2.0,9073.0,0.0,Downtown,911667.1
4600.0,5.0,4.5,1979.0,2.0,2.0,6452.0,0.0,Rural,504778.96
1946.0,2.0,1.5,1978.0,0.0,1.0,7395.0,0.0,Rural,220103.62
2930.0,4.0,1.0,1999.0,1.0,1.0,12515.0,1.0,Downtown,734967.13
4930.0,5.0,4.0,1981.0,0.0,3.0,7578.0,0.0,Uptown,907349.63
3866.0,2.0,4.0,1979.0,0.0,2.0,7720.0,0.0,Uptown,733850.3
1548.0,3.0,3.5,1962.0,2.0,2.0,14075.0,0.0,Downtown,514033.87
3199.0,5.0,1.0,1985.0,3.0,1.0,16945.0,0.0,Rural,403785.63
3328.0,3.0,4.0,1967.0,2.0,2.0,5826.0,0.0,Suburbs,483880.54
3475.0,6.0,2.0,1988.0,3.0,3.0,4005.0,1.0,Waterfront,971599.29
710.0,1.0,4.0,2015.0,2.0,2.0,6310.0,1.0,Downtown,346774.6
1917.0,5.0,4.0,2007.0,0.0,2.0,12398.0,0.0,Waterfront,630577.21
4361.0,5.0,4.5,1985.0,1.0,3.0,19275.0,0.0,Downtown,1064424.76
1662.0,6.0,3.5,2022.0,3.0,1.0,4880.0,0.0,Rural,229247.37
1918.0,1.0,3.0,2022.0,0.0,1.0,2769.0,0.0,Rural,253358.69
2019.0,6.0,3.0,1982.0,0.0,2.0,11508.0,0.0,Uptown,510340.83
1380.0,3.0,1.0,2006.0,3.0,2.0,19837.0,0.0,Suburbs,321263.37
1284.0,3.0,2.5,1975.0,0.0,3.0,11946.0,0.0,Downtown,422512.24
2127.0,3.0,3.5,2015.0,3.0,1.0,18641.0,0.0,Suburbs,465090.19
4447.0,4.0,4.5,1977.0,3.0,1.0,13562.0,0.0,Rural,495013.77
606.0,4.0,3.5,1969.0,2.0,2.0,2568.0,0.0,Rural,119428.86
1846.0,3.0,3.0,1959.0,2.0,2.0,9694.0,0.0,Downtown,509765.61
866.0,1.0,1.0,2012.0,0.0,3.0,15861.0,0.0,Downtown,348825.28
3071.0,6.0,2.0,1971.0,1.0,2.0,11171.0,0.0,Uptown,620551.49
1702.0,2.0,3.5,2010.0,3.0,2.0,5506.0,0.0,Uptown,473764.2
4085.0,1.0,4.0,1956.0,3.0,1.0,5257.0,1.0,Waterfront,996587.06
3174.0,4.0,2.0,1987.0,1.0,2.0,13944.0,1.0,Rural,380841.62
4049.0,3.0,1.5,1981.0,3.0,2.0,10334.0,0.0,Uptown,776476.91
3394.0,4.0,2.5,1982.0,3.0,2.0,12334.0,0.0,Uptown,756205.8
2529.0,6.0,1.0,1962.0,0.0,2.0,8714.0,0.0,Rural,273194.2
4389.0,1.0,3.5,1955.0,2.0,2.0,8103.0,0.0,Uptown,814593.43
2696.0,2.0,3.5,1975.0,2.0,1.0,13991.0,1.0,Rural,339801.27
4780.0,4.0,4.5,1984.0,2.0,1.0,2139.0,0.0,Downtown,970637.51
4977.0,5.0,4.5,2008.0,3.0,1.0,9827.0,0.0,Waterfront,1240211.01
3192.0,4.0,1.0,1984.0,3.0,2.0,8672.0,0.0,Waterfront,846572.01
3568.0,3.0,1.5,1968.0,2.0,3.0,16028.0,0.0,Uptown,755595.31
1725.0,4.0,2.5,1969.0,1.0,3.0,15112.0,0.0,Uptown,484582.81
4185.0,6.0,1.5,1995.0,3.0,1.0,9668.0,1.0,Uptown,857035.19
3555.0,3.0,4.5,1982.0,3.0,1.0,6729.0,0.0,Waterfront,925478.64
4572.0,6.0,1.5,2016.0,2.0,2.0,6244.0,0.0,Downtown,1021895.36
1775.0,5.0,1.5,1982.0,2.0,1.0,5802.0,0.0,Suburbs,308044.29
4066.0,2.0,4.5,1991.0,0.0,2.0,6926.0,1.0,Rural,442768.28
2669.0,2.0,4.5,1954.0,1.0,2.0,15691.0,0.0,Rural,315124.9
1414.0,5.0,1.5,1964.0,0.0,3.0,2815.0,0.0,Suburbs,247837.9
1353.0,2.0,2.0,2012.0,2.0,2.0,2470.0,0.0,Downtown,396159.29
3074.0,3.0,3.5,1975.0,3.0,3.0,11719.0,0.0,Uptown,671712.46
2005.0,2.0,3.0,1981.0,0.0,2.0,6022.0,1.0,Rural,227116.92
1048.0,4.0,4.5,1993.0,3.0,3.0,16956.0,0.0,Rural,279885.08
2479.0,2.0,2.5,1954.0,0.0,2.0,15540.0,0.0,Downtown,637014.24
3473.0,4.0,1.5,1987.0,0.0,2.0,15844.0,1.0,Downtown,795304.35
2003.0,6.0,2.5,1975.0,3.0,2.0,10226.0,0.0,Suburbs,388429.3
4804.0,5.0,3.0,1960.0,0.0,2.0,9880.0,0.0,Uptown,913186.43
4030.0,6.0,3.0,1980.0,2.0,3.0,9660.0,0.0,Downtown,924858.15
2856.0,1.0,3.5,1983.0,3.0,2.0,5530.0,1.0,Downtown,728232.37
4713.0,3.0,4.5,1963.0,1.0,1.0,12212.0,0.0,Uptown,913683.41
2505.0,2.0,4.5,1990.0,0.0,2.0,17543.0,0.0,Suburbs,485601.64
1214.0,6.0,2.5,2005.0,1.0,2.0,6619.0,0.0,Rural,187655.93
757.0,5.0,2.5,1969.0,0.0,2.0,3022.0,0.0,Downtown,291376.01
4728.0,2.0,3.0,2021.0,2.0,1.0,12165.0,0.0,Waterfront,1146321.9
4823.0,4.0,2.0,1995.0,3.0,1.0,9186.0,0.0,Downtown,1072117.11
3853.0,4.0,2.5,2007.0,3.0,1.0,16354.0,0.0,Uptown,847715.96
1053.0,3.0,1.5,1955.0,3.0,2.0,17419.0,0.0,Waterfront,474187.24
1892.0,3.0,2.5,2006.0,3.0,1.0,19112.0,1.0,Rural,341976.94
780.0,1.0,3.5,1974.0,3.0,2.0,9077.0,0.0,Waterfront,437454.12
825.0,3.0,4.5,2002.0,3.0,1.0,18232.0,1.0,Downtown,467423.57
1682.0,3.0,4.5,2009.0,2.0,1.0,4121.0,0.0,Rural,253751.83
3117.0,5.0,2.5,1968.0,3.0,1.0,8709.0,0.0,Downtown,739023.27
888.0,6.0,1.0,1969.0,1.0,1.0,6787.0,0.0,Rural,168660.31
4933.0,5.0,1.5,1954.0,1.0,1.0,18616.0,0.0,Suburbs,733759.14
2602.0,1.0,2.5,1994.0,3.0,3.0,12801.0,0.0,Rural,337838.26
1761.0,6.0,3.0,2007.0,1.0,1.0,8585.0,0.0,Downtown,531472.43
2871.0,3.0,4.5,1980.0,1.0,2.0,4736.0,1.0,Waterfront,832174.94
4077.0,3.0,4.5,1961.0,0.0,2.0,16094.0,1.0,Uptown,800012.42
1975.0,6.0,1.5,1973.0,1.0,3.0,13789.0,0.0,Uptown,515409.16
809.0,6.0,3.0,1979.0,2.0,2.0,17354.0,0.0,Uptown,422515.43
824.0,1.0,2.5,2017.0,3.0,2.0,9887.0,0.0,Downtown,356436.71
4349.0,3.0,1.0,1959.0,0.0,3.0,4698.0,1.0,Suburbs,630486.46
1091.0,5.0,3.5,1975.0,2.0,3.0,8019.0,0.0,Rural,187639.02
3397.0,4.0,1.5,1997.0,3.0,1.0,13161.0,0.0,Waterfront,919156.87
2292.0,2.0,2.5,1967.0,3.0,3.0,6336.0,0.0,Waterfront,610865.66
4021.0,4.0,3.5,2015.0,3.0,2.0,3272.0,0.0,Uptown,782619.62
866.0,6.0,2.0,2017.0,0.0,1.0,16820.0,0.0,Suburbs,275886.12
4551.0,2.0,3.5,1978.0,1.0,2.0,11550.0,0.0,Uptown,869038.47
3672.0,5.0,2.5,2005.0,3.0,3.0,9140.0,0.0,Uptown,766733.29
2577.0,5.0,4.0,2005.0,3.0,1.0,11951.0,0.0,Suburbs,498805.23
1511.0,6.0,1.0,2000.0,2.0,1.0,15293.0,0.0,Suburbs,366279.87
4900.0,2.0,1.0,1963.0,3.0,3.0,2024.0,0.0,Waterfront,1104587.87
1929.0,2.0,3.5,1953.0,2.0,2.0,9926.0,1.0,Suburbs,376896.94
2758.0,4.0,2.5,1975.0,0.0,1.0,6576.0,0.0,Downtown,598751.35
2334.0,4.0,3.5,1959.0,3.0,3.0,3653.0,1.0,Rural,310665.66
1614.0,3.0,1.5,1971.0,0.0,2.0,2647.0,0.0,Rural,222067.58
2433.0,5.0,3.0,1997.0,1.0,1.0,9929.0,0.0,Suburbs,457416.65
1266.0,5.0,4.5,1993.0,0.0,1.0,11791.0,1.0,Rural,223366.99
607.0,2.0,1.0,1965.0,2.0,2.0,11138.0,0.0,Waterfront,328649.34
1876.0,5.0,2.0,1951.0,0.0,1.0,16094.0,1.0,Waterfront,594798.18
1093.0,2.0,4.0,1966.0,2.0,2.0,10241.0,0.0,Rural,192210.43
2425.0,3.0,3.0,1983.0,3.0,1.0,12618.0,0.0,Uptown,571353.64
4397.0,1.0,1.5,2007.0,3.0,1.0,16693.0,0.0,Downtown,966050.49
1315.0,3.0,1.5,1977.0,1.0,3.0,13831.0,0.0,Uptown,376891.29
605.0,6.0,4.5,1971.0,3.0,1.0,18396.0,0.0,Waterfront,475792.14
1088.0,3.0,4.0,1990.0,1.0,3.0,5988.0,1.0,Waterfront,489291.46
2836.0,5.0,2.0,1955.0,2.0,1.0,16162.0,1.0,Rural,405952.51
1809.0,1.0,2.0,1966.0,2.0,2.0,14542.0,0.0,Waterfront,563980.87
2754.0,4.0,4.5,1952.0,0.0,1.0,12490.0,1.0,Uptown,610210.57
728.0,3.0,1.0,1988.0,0.0,2.0,2067.0,1.0,Downtown,258858.25
2065.0,5.0,1.0,1982.0,0.0,2.0,11746.0,0.0,Uptown,515401.14
2405.0,6.0,4.5,1993.0,3.0,1.0,17453.0,0.0,Suburbs,527502.66
2498.0,4.0,1.5,1995.0,3.0,2.0,13603.0,0.0,Waterfront,782439.75
3025.0,1.0,4.5,1979.0,1.0,3.0,2091.0,0.0,Rural,339505.07
4035.0,3.0,2.0,2014.0,3.0,2.0,7181.0,0.0,Uptown,788220.91
2656.0,1.0,4.5,2017.0,0.0,1.0,12248.0,1.0,Suburbs,521657.16
4302.0,3.0,1.0,1958.0,3.0,3.0,16614.0,0.0,Downtown,977590.38
2931.0,1.0,4.5,2018.0,0.0,1.0,10009.0,0.0,Downtown,664273.19
1745.0,4.0,1.0,1964.0,0.0,1.0,17424.0,0.0,Suburbs,360178.99
1607.0,2.0,1.5,1968.0,3.0,2.0,16326.0,0.0,Suburbs,398268.21
2019.0,2.0,3.5,1989.0,1.0,1.0,6810.0,0.0,Suburbs,354101.45
3229.0,1.0,3.5,1952.0,1.0,1.0,5509.0,0.0,Waterfront,792738.94
1667.0,6.0,4.0,1976.0,3.0,3.0,18251.0,0.0,Rural,292012.86
4623.0,6.0,1.0,1964.0,1.0,2.0,12606.0,0.0,Uptown,878595.91
2711.0,5.0,1.5,1985.0,3.0,3.0,17278.0,0.0,Downtown,773203.94
4399.0,1.0,3.5,2010.0,0.0,2.0,18599.0,0.0,Waterfront,1105630.69
3607.0,3.0,4.0,2018.0,0.0,2.0,9641.0,0.0,Rural,431495.01
2067.0,6.0,2.0,1965.0,1.0,3.0,2823.0,0.0,Uptown,476234.4
1604.0,4.0,4.0,1990.0,2.0,1.0,18362.0,0.0,Uptown,480772.65
3874.0,1.0,4.0,1985.0,0.0,2.0,12504.0,0.0,Uptown,753463.93
2055.0,1.0,4.0,1980.0,0.0,3.0,4168.0,1.0,Waterfront,573864.64
1686.0,2.0,3.0,1996.0,2.0,1.0,11536.0,0.0,Rural,259464.41
4694.0,6.0,3.0,2023.0,1.0,3.0,2503.0,1.0,Uptown,968188.71
2724.0,2.0,3.0,1979.0,1.0,1.0,7216.0,1.0,Rural,315784.38
813.0,6.0,3.5,1954.0,0.0,2.0,8261.0,0.0,Waterfront,397768.41
2777.0,5.0,3.0,2017.0,0.0,3.0,10178.0,0.0,Suburbs,505341.02
2627.0,6.0,3.0,2018.0,0.0,1.0,12178.0,0.0,Waterfront,792809.44
4402.0,5.0,2.0,1973.0,2.0,3.0,17109.0,1.0,Rural,521419.37
3731.0,2.0,3.5,1987.0,0.0,1.0,8326.0,0.0,Downtown,772294.56
1442.0,5.0,4.0,2013.0,0.0,1.0,15236.0,0.0,Waterfront,591130.5
1262.0,2.0,4.0,1987.0,3.0,2.0,18958.0,0.0,Rural,246062.46
3256.0,2.0,3.0,1985.0,1.0,2.0,15474.0,0.0,Suburbs,534270.0
808.0,2.0,1.0,2018.0,2.0,3.0,6585.0,0.0,Suburbs,260239.33
2003.0,1.0,3.0,2011.0,1.0,3.0,14199.0,0.0,Waterfront,654563.24
1208.0,1.0,2.0,1987.0,3.0,3.0,7062.0,0.0,Waterfront,443689.53
690.0,2.0,1.5,1961.0,3.0,2.0,10602.0,1.0,Downtown,377915.42
4643.0,1.0,1.0,1982.0,1.0,1.0,13427.0,0.0,Rural,434924.46
995.0,3.0,3.0,2000.0,2.0,3.0,7278.0,0.0,Downtown,414846.52
640.0,1.0,4.5,1970.0,1.0,2.0,2069.0,0.0,Suburbs,148940.3
4705.0,1.0,3.5,1989.0,3.0,1.0,17069.0,1.0,Uptown,968219.56
1428.0,6.0,2.5,1998.0,1.0,3.0,15096.0,0.0,Suburbs,360138.41
4193.0,1.0,1.0,1956.0,3.0,2.0,4216.0,1.0,Uptown,753724.97
737.0,1.0,3.0,1992.0,2.0,2.0,8794.0,0.0,Uptown,315359.66
1275.0,1.0,1.0,2004.0,2.0,2.0,6710.0,1.0,Uptown,412592.91
1086.0,1.0,4.5,1965.0,1.0,3.0,19600.0,0.0,Waterfront,498661.36
3708.0,4.0,4.0,1990.0,3.0,1.0,18953.0,0.0,Downtown,942921.87
3329.0,5.0,4.5,2002.0,2.0,2.0,14446.0,0.0,Rural,428641.78
2692.0,5.0,2.5,1953.0,3.0,1.0,9934.0,1.0,Suburbs,547972.67
